0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
399.0,74.0,3544.2039,399.0,74.0,3544.2039,399.0,74.0,3544.2039,399.0,74.0,3544.2039,399.0,74.0,3544.2039,399.0,74.0,3544.2039,399.0,74.0,3544.2039,548.0,199.0,9741.027,548.0,199.0,9741.027,568.0,523.0,25739.955
406.0,81.0,3887.9788,406.0,81.0,3887.9788,406.0,81.0,3887.9788,406.0,81.0,3887.9788,406.0,81.0,3887.9788,406.0,81.0,3887.9788,406.0,81.0,3887.9788,546.0,204.0,9990.905,546.0,204.0,9990.905,565.0,505.0,24892.035
396.0,76.0,3658.5293,396.0,76.0,3658.5293,396.0,76.0,3658.5293,396.0,76.0,3658.5293,396.0,76.0,3658.5293,396.0,76.0,3658.5293,396.0,76.0,3658.5293,517.0,185.0,9081.423,517.0,185.0,9081.423,538.0,477.0,23564.867
404.0,72.0,3432.1543,404.0,72.0,3432.1543,404.0,72.0,3432.1543,404.0,72.0,3432.1543,404.0,72.0,3432.1543,404.0,72.0,3432.1543,404.0,72.0,3432.1543,539.0,188.0,9217.77,539.0,188.0,9217.77,563.0,513.0,25388.854
416.0,70.0,3330.2146,416.0,70.0,3330.2146,416.0,70.0,3330.2146,416.0,70.0,3330.2146,416.0,70.0,3330.2146,416.0,70.0,3330.2146,416.0,70.0,3330.2146,565.0,201.0,9863.974,565.0,201.0,9863.974,591.0,541.0,26790.084
484.0,82.0,3922.2437,484.0,82.0,3922.2437,484.0,82.0,3922.2437,484.0,82.0,3922.2437,484.0,82.0,3922.2437,484.0,82.0,3922.2437,484.0,82.0,3922.2437,686.0,247.0,12128.642,686.0,247.0,12128.642,712.0,666.0,32950.023
704.0,116.0,5657.7314,704.0,116.0,5657.7314,704.0,116.0,5657.7314,704.0,116.0,5657.7314,704.0,116.0,5657.7314,704.0,116.0,5657.7314,704.0,116.0,5657.7314,1030.0,366.0,18050.889,1030.0,366.0,18050.889,1068.0,1032.0,51118.684
785.0,127.0,6198.109,785.0,127.0,6198.109,785.0,127.0,6198.109,785.0,127.0,6198.109,785.0,127.0,6198.109,785.0,127.0,6198.109,785.0,127.0,6198.109,1159.0,391.0,19256.959,1159.0,391.0,19256.959,1207.0,1196.0,59200.688
816.0,136.0,6641.1084,816.0,136.0,6641.1084,816.0,136.0,6641.1084,816.0,136.0,6641.1084,816.0,136.0,6641.1084,816.0,136.0,6641.1084,816.0,136.0,6641.1084,1210.0,412.0,20260.8,1210.0,412.0,20260.8,1257.0,1249.0,61711.867
884.0,148.0,7196.6436,884.0,148.0,7196.6436,884.0,148.0,7196.6436,884.0,148.0,7196.6436,884.0,148.0,7196.6436,884.0,148.0,7196.6436,884.0,148.0,7196.6436,1303.0,438.0,21510.11,1303.0,438.0,21510.11,1354.0,1348.0,66489.38
1037.0,169.0,8197.783,1037.0,169.0,8197.783,1037.0,169.0,8197.783,1037.0,169.0,8197.783,1037.0,169.0,8197.783,1037.0,169.0,8197.783,1037.0,169.0,8197.783,1512.0,485.0,23754.502,1512.0,485.0,23754.502,1573.0,1587.0,77900.18
1166.0,172.0,8354.629,1166.0,172.0,8354.629,1166.0,172.0,8354.629,1166.0,172.0,8354.629,1166.0,172.0,8354.629,1166.0,172.0,8354.629,1166.0,172.0,8354.629,1728.0,500.0,24507.533,1728.0,500.0,24507.533,1790.0,1878.0,91890.7
1152.0,151.0,7354.2705,1152.0,151.0,7354.2705,1152.0,151.0,7354.2705,1152.0,151.0,7354.2705,1152.0,151.0,7354.2705,1152.0,151.0,7354.2705,1152.0,151.0,7354.2705,1732.0,463.0,22709.154,1732.0,463.0,22709.154,1799.0,1945.0,95094.1
1068.0,123.0,5986.248,1068.0,123.0,5986.248,1068.0,123.0,5986.248,1068.0,123.0,5986.248,1068.0,123.0,5986.248,1068.0,123.0,5986.248,1068.0,123.0,5986.248,1588.0,380.0,18604.432,1588.0,380.0,18604.432,1645.0,1809.0,88218.21
1022.0,114.0,5516.373,1022.0,114.0,5516.373,1022.0,114.0,5516.373,1022.0,114.0,5516.373,1022.0,114.0,5516.373,1022.0,114.0,5516.373,1022.0,114.0,5516.373,1540.0,362.0,17702.682,1540.0,362.0,17702.682,1597.0,1782.0,86795.445
1027.0,111.0,5351.367,1027.0,111.0,5351.367,1027.0,111.0,5351.367,1027.0,111.0,5351.367,1027.0,111.0,5351.367,1027.0,111.0,5351.367,1027.0,111.0,5351.367,1552.0,357.0,17432.654,1552.0,357.0,17432.654,1607.0,1800.0,87654.35
1012.0,107.0,5183.48,1012.0,107.0,5183.48,1012.0,107.0,5183.48,1012.0,107.0,5183.48,1012.0,107.0,5183.48,1012.0,107.0,5183.48,1012.0,107.0,5183.48,1542.0,357.0,17452.615,1542.0,357.0,17452.615,1596.0,1793.0,87318.54
918.0,104.0,5053.211,918.0,104.0,5053.211,918.0,104.0,5053.211,918.0,104.0,5053.211,918.0,104.0,5053.211,918.0,104.0,5053.211,918.0,104.0,5053.211,1381.0,321.0,15706.711,1381.0,321.0,15706.711,1429.0,1588.0,77393.37
840.0,113.0,5485.6157,840.0,113.0,5485.6157,840.0,113.0,5485.6157,840.0,113.0,5485.6157,840.0,113.0,5485.6157,840.0,113.0,5485.6157,840.0,113.0,5485.6157,1213.0,318.0,15521.221,1213.0,318.0,15521.221,1254.0,1320.0,64496.82
842.0,133.0,6448.8804,842.0,133.0,6448.8804,842.0,133.0,6448.8804,842.0,133.0,6448.8804,842.0,133.0,6448.8804,842.0,133.0,6448.8804,842.0,133.0,6448.8804,1182.0,354.0,17302.715,1182.0,354.0,17302.715,1221.0,1216.0,59564.145
854.0,153.0,7405.818,854.0,153.0,7405.818,854.0,153.0,7405.818,854.0,153.0,7405.818,854.0,153.0,7405.818,854.0,153.0,7405.818,854.0,153.0,7405.818,1166.0,363.0,17734.75,1166.0,363.0,17734.75,1208.0,1167.0,57152.383
898.0,162.0,7848.737,898.0,162.0,7848.737,898.0,162.0,7848.737,898.0,162.0,7848.737,898.0,162.0,7848.737,898.0,162.0,7848.737,898.0,162.0,7848.737,1237.0,407.0,19917.617,1237.0,407.0,19917.617,1285.0,1234.0,60474.21
958.0,176.0,8556.07,958.0,176.0,8556.07,958.0,176.0,8556.07,958.0,176.0,8556.07,958.0,176.0,8556.07,958.0,176.0,8556.07,958.0,176.0,8556.07,1308.0,443.0,21685.246,1308.0,443.0,21685.246,1358.0,1287.0,63109.82
1040.0,190.0,9196.347,1040.0,190.0,9196.347,1040.0,190.0,9196.347,1040.0,190.0,9196.347,1040.0,190.0,9196.347,1040.0,190.0,9196.347,1040.0,190.0,9196.347,1414.0,483.0,23625.492,1414.0,483.0,23625.492,1469.0,1389.0,68027.23
1231.0,225.0,10908.494,1231.0,225.0,10908.494,1231.0,225.0,10908.494,1231.0,225.0,10908.494,1231.0,225.0,10908.494,1231.0,225.0,10908.494,1231.0,225.0,10908.494,1678.0,584.0,28483.645,1678.0,584.0,28483.645,1737.0,1625.0,79406.27
1515.0,288.0,13972.057,1515.0,288.0,13972.057,1515.0,288.0,13972.057,1515.0,288.0,13972.057,1515.0,288.0,13972.057,1515.0,288.0,13972.057,1515.0,288.0,13972.057,2134.0,786.0,38437.805,2134.0,786.0,38437.805,2213.0,2088.0,102211.305
1620.0,305.0,14809.848,1620.0,305.0,14809.848,1620.0,305.0,14809.848,1620.0,305.0,14809.848,1620.0,305.0,14809.848,1620.0,305.0,14809.848,1620.0,305.0,14809.848,2280.0,819.0,40067.688,2280.0,819.0,40067.688,2367.0,2264.0,110848.695
1615.0,293.0,14208.975,1615.0,293.0,14208.975,1615.0,293.0,14208.975,1615.0,293.0,14208.975,1615.0,293.0,14208.975,1615.0,293.0,14208.975,1615.0,293.0,14208.975,2341.0,839.0,41037.152,2341.0,839.0,41037.152,2443.0,2405.0,117856.73
1473.0,233.0,11164.744,1473.0,233.0,11164.744,1473.0,233.0,11164.744,1473.0,233.0,11164.744,1473.0,233.0,11164.744,1473.0,233.0,11164.744,1473.0,233.0,11164.744,2336.0,832.0,40662.363,2336.0,832.0,40662.363,2456.0,2586.0,126833.555
1514.0,236.0,11327.634,1514.0,236.0,11327.634,1514.0,236.0,11327.634,1514.0,236.0,11327.634,1514.0,236.0,11327.634,1514.0,236.0,11327.634,1514.0,236.0,11327.634,2354.0,804.0,39263.855,2354.0,804.0,39263.855,2486.0,2623.0,128579.4
1529.0,232.0,11145.543,1529.0,232.0,11145.543,1529.0,232.0,11145.543,1529.0,232.0,11145.543,1529.0,232.0,11145.543,1529.0,232.0,11145.543,1529.0,232.0,11145.543,2349.0,784.0,38291.84,2349.0,784.0,38291.84,2476.0,2611.0,127978.74
1487.0,228.0,10938.743,1487.0,228.0,10938.743,1487.0,228.0,10938.743,1487.0,228.0,10938.743,1487.0,228.0,10938.743,1487.0,228.0,10938.743,1487.0,228.0,10938.743,2188.0,680.0,33234.48,2188.0,680.0,33234.48,2311.0,2422.0,118792.98
1333.0,189.0,9122.292,1333.0,189.0,9122.292,1333.0,189.0,9122.292,1333.0,189.0,9122.292,1333.0,189.0,9122.292,1333.0,189.0,9122.292,1333.0,189.0,9122.292,1820.0,486.0,23683.963,1820.0,486.0,23683.963,1917.0,1985.0,97234.11
1266.0,173.0,8359.436,1266.0,173.0,8359.436,1266.0,173.0,8359.436,1266.0,173.0,8359.436,1266.0,173.0,8359.436,1266.0,173.0,8359.436,1266.0,173.0,8359.436,1693.0,436.0,21224.336,1693.0,436.0,21224.336,1771.0,1808.0,88496.99
1215.0,166.0,7988.248,1215.0,166.0,7988.248,1215.0,166.0,7988.248,1215.0,166.0,7988.248,1215.0,166.0,7988.248,1215.0,166.0,7988.248,1215.0,166.0,7988.248,1632.0,424.0,20600.957,1632.0,424.0,20600.957,1705.0,1746.0,85364.8
1047.0,159.0,7660.701,1047.0,159.0,7660.701,1047.0,159.0,7660.701,1047.0,159.0,7660.701,1047.0,159.0,7660.701,1047.0,159.0,7660.701,1047.0,159.0,7660.701,1403.0,392.0,19073.234,1403.0,392.0,19073.234,1462.0,1455.0,70943.45
970.0,155.0,7482.651,970.0,155.0,7482.651,970.0,155.0,7482.651,970.0,155.0,7482.651,970.0,155.0,7482.651,970.0,155.0,7482.651,970.0,155.0,7482.651,1285.0,360.0,17533.209,1285.0,360.0,17533.209,1332.0,1307.0,63731.88
887.0,145.0,7024.7075,887.0,145.0,7024.7075,887.0,145.0,7024.7075,887.0,145.0,7024.7075,887.0,145.0,7024.7075,887.0,145.0,7024.7075,887.0,145.0,7024.7075,1164.0,333.0,16258.852,1164.0,333.0,16258.852,1208.0,1170.0,57135.883
848.0,132.0,6411.487,848.0,132.0,6411.487,848.0,132.0,6411.487,848.0,132.0,6411.487,848.0,132.0,6411.487,848.0,132.0,6411.487,848.0,132.0,6411.487,1123.0,323.0,15821.313,1123.0,323.0,15821.313,1170.0,1142.0,55821.453
863.0,129.0,6266.042,863.0,129.0,6266.042,863.0,129.0,6266.042,863.0,129.0,6266.042,863.0,129.0,6266.042,863.0,129.0,6266.042,863.0,129.0,6266.042,1119.0,307.0,15039.52,1119.0,307.0,15039.52,1166.0,1135.0,55504.535
885.0,127.0,6165.002,885.0,127.0,6165.002,885.0,127.0,6165.002,885.0,127.0,6165.002,885.0,127.0,6165.002,885.0,127.0,6165.002,885.0,127.0,6165.002,1138.0,298.0,14604.567,1138.0,298.0,14604.567,1185.0,1153.0,56391.5
857.0,127.0,6184.3423,857.0,127.0,6184.3423,857.0,127.0,6184.3423,857.0,127.0,6184.3423,857.0,127.0,6184.3423,857.0,127.0,6184.3423,857.0,127.0,6184.3423,1109.0,302.0,14790.602,1109.0,302.0,14790.602,1152.0,1120.0,54811.324
841.0,122.0,5904.184,841.0,122.0,5904.184,841.0,122.0,5904.184,841.0,122.0,5904.184,841.0,122.0,5904.184,841.0,122.0,5904.184,841.0,122.0,5904.184,1117.0,299.0,14600.9375,1117.0,299.0,14600.9375,1160.0,1153.0,56484.695
889.0,129.0,6214.758,889.0,129.0,6214.758,889.0,129.0,6214.758,889.0,129.0,6214.758,889.0,129.0,6214.758,889.0,129.0,6214.758,889.0,129.0,6214.758,1192.0,326.0,15878.094,1192.0,326.0,15878.094,1232.0,1225.0,59991.21
980.0,139.0,6730.3477,980.0,139.0,6730.3477,980.0,139.0,6730.3477,980.0,139.0,6730.3477,980.0,139.0,6730.3477,980.0,139.0,6730.3477,980.0,139.0,6730.3477,1309.0,353.0,17204.979,1309.0,353.0,17204.979,1346.0,1339.0,65547.64
1042.0,153.0,7408.95,1042.0,153.0,7408.95,1042.0,153.0,7408.95,1042.0,153.0,7408.95,1042.0,153.0,7408.95,1042.0,153.0,7408.95,1042.0,153.0,7408.95,1373.0,367.0,17861.645,1373.0,367.0,17861.645,1418.0,1404.0,68710.586
1405.0,211.0,10175.051,1405.0,211.0,10175.051,1405.0,211.0,10175.051,1405.0,211.0,10175.051,1405.0,211.0,10175.051,1405.0,211.0,10175.051,1405.0,211.0,10175.051,1912.0,553.0,26921.83,1912.0,553.0,26921.83,1993.0,2001.0,97926.98
1546.0,252.0,12112.626,1546.0,252.0,12112.626,1546.0,252.0,12112.626,1546.0,252.0,12112.626,1546.0,252.0,12112.626,1546.0,252.0,12112.626,1546.0,252.0,12112.626,2127.0,629.0,30563.424,2127.0,629.0,30563.424,2219.0,2242.0,109648.06
1662.0,275.0,13203.285,1662.0,275.0,13203.285,1662.0,275.0,13203.285,1662.0,275.0,13203.285,1662.0,275.0,13203.285,1662.0,275.0,13203.285,1662.0,275.0,13203.285,2265.0,671.0,32624.172,2265.0,671.0,32624.172,2359.0,2368.0,115701.14
1710.0,288.0,13796.25,1710.0,288.0,13796.25,1710.0,288.0,13796.25,1710.0,288.0,13796.25,1710.0,288.0,13796.25,1710.0,288.0,13796.25,1710.0,288.0,13796.25,2335.0,704.0,34215.188,2335.0,704.0,34215.188,2428.0,2424.0,118287.195
1857.0,312.0,14953.89,1857.0,312.0,14953.89,1857.0,312.0,14953.89,1857.0,312.0,14953.89,1857.0,312.0,14953.89,1857.0,312.0,14953.89,1857.0,312.0,14953.89,2500.0,739.0,35890.42,2500.0,739.0,35890.42,2607.0,2593.0,126461.66
1905.0,325.0,15521.484,1905.0,325.0,15521.484,1905.0,325.0,15521.484,1905.0,325.0,15521.484,1905.0,325.0,15521.484,1905.0,325.0,15521.484,1905.0,325.0,15521.484,2539.0,737.0,35724.227,2539.0,737.0,35724.227,2644.0,2617.0,127541.61
2183.0,338.0,16234.809,2183.0,338.0,16234.809,2183.0,338.0,16234.809,2183.0,338.0,16234.809,2183.0,338.0,16234.809,2183.0,338.0,16234.809,2183.0,338.0,16234.809,2853.0,792.0,38454.94,2853.0,792.0,38454.94,2955.0,2909.0,141658.08
2009.0,293.0,14097.932,2009.0,293.0,14097.932,2009.0,293.0,14097.932,2009.0,293.0,14097.932,2009.0,293.0,14097.932,2009.0,293.0,14097.932,2009.0,293.0,14097.932,2568.0,660.0,31996.734,2568.0,660.0,31996.734,2648.0,2605.0,126698.516
1858.0,267.0,12857.253,1858.0,267.0,12857.253,1858.0,267.0,12857.253,1858.0,267.0,12857.253,1858.0,267.0,12857.253,1858.0,267.0,12857.253,1858.0,267.0,12857.253,2422.0,612.0,29634.826,2422.0,612.0,29634.826,2484.0,2477.0,120490.87
1767.0,246.0,11849.898,1767.0,246.0,11849.898,1767.0,246.0,11849.898,1767.0,246.0,11849.898,1767.0,246.0,11849.898,1767.0,246.0,11849.898,1767.0,246.0,11849.898,2291.0,561.0,27151.68,2291.0,561.0,27151.68,2351.0,2351.0,114366.3
1782.0,258.0,12422.199,1782.0,258.0,12422.199,1782.0,258.0,12422.199,1782.0,258.0,12422.199,1782.0,258.0,12422.199,1782.0,258.0,12422.199,1782.0,258.0,12422.199,2280.0,557.0,26953.127,2280.0,557.0,26953.127,2340.0,2311.0,112341.39
1667.0,236.0,11355.651,1667.0,236.0,11355.651,1667.0,236.0,11355.651,1667.0,236.0,11355.651,1667.0,236.0,11355.651,1667.0,236.0,11355.651,1667.0,236.0,11355.651,2098.0,501.0,24195.973,2098.0,501.0,24195.973,2154.0,2107.0,102267.17
1686.0,236.0,11379.877,1686.0,236.0,11379.877,1686.0,236.0,11379.877,1686.0,236.0,11379.877,1686.0,236.0,11379.877,1686.0,236.0,11379.877,1686.0,236.0,11379.877,2085.0,496.0,23915.387,2085.0,496.0,23915.387,2140.0,2069.0,100332.125
1462.0,227.0,10950.235,1462.0,227.0,10950.235,1462.0,227.0,10950.235,1462.0,227.0,10950.235,1462.0,227.0,10950.235,1462.0,227.0,10950.235,1462.0,227.0,10950.235,1805.0,452.0,21803.143,1805.0,452.0,21803.143,1848.0,1754.0,85072.95
1374.0,219.0,10551.793,1374.0,219.0,10551.793,1374.0,219.0,10551.793,1374.0,219.0,10551.793,1374.0,219.0,10551.793,1374.0,219.0,10551.793,1374.0,219.0,10551.793,1675.0,426.0,20573.42,1675.0,426.0,20573.42,1715.0,1598.0,77423.945
1313.0,225.0,10836.269,1313.0,225.0,10836.269,1313.0,225.0,10836.269,1313.0,225.0,10836.269,1313.0,225.0,10836.269,1313.0,225.0,10836.269,1313.0,225.0,10836.269,1611.0,431.0,20831.352,1611.0,431.0,20831.352,1656.0,1535.0,74325.234
1313.0,230.0,11014.775,1313.0,230.0,11014.775,1313.0,230.0,11014.775,1313.0,230.0,11014.775,1313.0,230.0,11014.775,1313.0,230.0,11014.775,1313.0,230.0,11014.775,1602.0,426.0,20535.74,1602.0,426.0,20535.74,1648.0,1519.0,73519.42
1282.0,224.0,10695.338,1282.0,224.0,10695.338,1282.0,224.0,10695.338,1282.0,224.0,10695.338,1282.0,224.0,10695.338,1282.0,224.0,10695.338,1282.0,224.0,10695.338,1547.0,409.0,19689.441,1547.0,409.0,19689.441,1592.0,1459.0,70600.58
1262.0,228.0,10905.918,1262.0,228.0,10905.918,1262.0,228.0,10905.918,1262.0,228.0,10905.918,1262.0,228.0,10905.918,1262.0,228.0,10905.918,1262.0,228.0,10905.918,1532.0,414.0,19956.61,1532.0,414.0,19956.61,1577.0,1453.0,70395.64
1288.0,238.0,11400.555,1288.0,238.0,11400.555,1288.0,238.0,11400.555,1288.0,238.0,11400.555,1288.0,238.0,11400.555,1288.0,238.0,11400.555,1288.0,238.0,11400.555,1555.0,416.0,20107.746,1555.0,416.0,20107.746,1602.0,1469.0,71236.7
1321.0,240.0,11499.954,1321.0,240.0,11499.954,1321.0,240.0,11499.954,1321.0,240.0,11499.954,1321.0,240.0,11499.954,1321.0,240.0,11499.954,1321.0,240.0,11499.954,1585.0,427.0,20614.805,1585.0,427.0,20614.805,1634.0,1500.0,72701.76
1405.0,269.0,12905.696,1405.0,269.0,12905.696,1405.0,269.0,12905.696,1405.0,269.0,12905.696,1405.0,269.0,12905.696,1405.0,269.0,12905.696,1405.0,269.0,12905.696,1682.0,474.0,22895.66,1682.0,474.0,22895.66,1733.0,1564.0,75828.99
1444.0,289.0,13858.9375,1444.0,289.0,13858.9375,1444.0,289.0,13858.9375,1444.0,289.0,13858.9375,1444.0,289.0,13858.9375,1444.0,289.0,13858.9375,1444.0,289.0,13858.9375,1733.0,501.0,24133.59,1733.0,501.0,24133.59,1786.0,1603.0,77661.74
1615.0,342.0,16447.867,1615.0,342.0,16447.867,1615.0,342.0,16447.867,1615.0,342.0,16447.867,1615.0,342.0,16447.867,1615.0,342.0,16447.867,1615.0,342.0,16447.867,1943.0,576.0,27810.402,1943.0,576.0,27810.402,2002.0,1787.0,86542.59
1677.0,350.0,16841.328,1677.0,350.0,16841.328,1677.0,350.0,16841.328,1677.0,350.0,16841.328,1677.0,350.0,16841.328,1677.0,350.0,16841.328,1677.0,350.0,16841.328,2066.0,604.0,29199.867,2066.0,604.0,29199.867,2132.0,1961.0,95003.016
1767.0,340.0,16365.483,1767.0,340.0,16365.483,1767.0,340.0,16365.483,1767.0,340.0,16365.483,1767.0,340.0,16365.483,1767.0,340.0,16365.483,1767.0,340.0,16365.483,2217.0,610.0,29462.682,2217.0,610.0,29462.682,2293.0,2168.0,104825.93
1755.0,338.0,16269.414,1755.0,338.0,16269.414,1755.0,338.0,16269.414,1755.0,338.0,16269.414,1755.0,338.0,16269.414,1755.0,338.0,16269.414,1755.0,338.0,16269.414,2206.0,611.0,29548.95,2206.0,611.0,29548.95,2282.0,2160.0,104415.79
1770.0,343.0,16482.35,1770.0,343.0,16482.35,1770.0,343.0,16482.35,1770.0,343.0,16482.35,1770.0,343.0,16482.35,1770.0,343.0,16482.35,1770.0,343.0,16482.35,2225.0,630.0,30486.629,2225.0,630.0,30486.629,2302.0,2166.0,104689.12
1710.0,323.0,15534.829,1710.0,323.0,15534.829,1710.0,323.0,15534.829,1710.0,323.0,15534.829,1710.0,323.0,15534.829,1710.0,323.0,15534.829,1710.0,323.0,15534.829,2152.0,597.0,28840.293,2152.0,597.0,28840.293,2227.0,2108.0,101808.33
1806.0,312.0,14964.551,1806.0,312.0,14964.551,1806.0,312.0,14964.551,1806.0,312.0,14964.551,1806.0,312.0,14964.551,1806.0,312.0,14964.551,1806.0,312.0,14964.551,2246.0,576.0,27789.947,2246.0,576.0,27789.947,2319.0,2218.0,107384.26
1726.0,284.0,13639.065,1726.0,284.0,13639.065,1726.0,284.0,13639.065,1726.0,284.0,13639.065,1726.0,284.0,13639.065,1726.0,284.0,13639.065,1726.0,284.0,13639.065,2156.0,524.0,25339.896,2156.0,524.0,25339.896,2223.0,2160.0,104648.75
1678.0,277.0,13280.799,1678.0,277.0,13280.799,1678.0,277.0,13280.799,1678.0,277.0,13280.799,1678.0,277.0,13280.799,1678.0,277.0,13280.799,1678.0,277.0,13280.799,2082.0,506.0,24486.047,2082.0,506.0,24486.047,2144.0,2065.0,100041.766
1682.0,267.0,12826.7295,1682.0,267.0,12826.7295,1682.0,267.0,12826.7295,1682.0,267.0,12826.7295,1682.0,267.0,12826.7295,1682.0,267.0,12826.7295,1682.0,267.0,12826.7295,2045.0,498.0,24163.146,2045.0,498.0,24163.146,2096.0,1983.0,96275.07
1745.0,263.0,12666.349,1745.0,263.0,12666.349,1745.0,263.0,12666.349,1745.0,263.0,12666.349,1745.0,263.0,12666.349,1745.0,263.0,12666.349,1745.0,263.0,12666.349,2125.0,500.0,24270.684,2125.0,500.0,24270.684,2179.0,2083.0,101124.48
1762.0,249.0,12001.919,1762.0,249.0,12001.919,1762.0,249.0,12001.919,1762.0,249.0,12001.919,1762.0,249.0,12001.919,1762.0,249.0,12001.919,1762.0,249.0,12001.919,2148.0,491.0,23810.58,2148.0,491.0,23810.58,2205.0,2123.0,103091.97
1747.0,232.0,11211.322,1747.0,232.0,11211.322,1747.0,232.0,11211.322,1747.0,232.0,11211.322,1747.0,232.0,11211.322,1747.0,232.0,11211.322,1747.0,232.0,11211.322,2147.0,472.0,22926.486,2147.0,472.0,22926.486,2205.0,2157.0,104710.53
1633.0,241.0,11684.804,1633.0,241.0,11684.804,1633.0,241.0,11684.804,1633.0,241.0,11684.804,1633.0,241.0,11684.804,1633.0,241.0,11684.804,1633.0,241.0,11684.804,2016.0,464.0,22595.97,2016.0,464.0,22595.97,2079.0,2023.0,98018.72
1513.0,224.0,10853.85,1513.0,224.0,10853.85,1513.0,224.0,10853.85,1513.0,224.0,10853.85,1513.0,224.0,10853.85,1513.0,224.0,10853.85,1513.0,224.0,10853.85,1863.0,428.0,20838.184,1863.0,428.0,20838.184,1920.0,1864.0,90293.984
1483.0,219.0,10596.99,1483.0,219.0,10596.99,1483.0,219.0,10596.99,1483.0,219.0,10596.99,1483.0,219.0,10596.99,1483.0,219.0,10596.99,1483.0,219.0,10596.99,1838.0,429.0,20842.52,1838.0,429.0,20842.52,1890.0,1831.0,88704.234
1418.0,209.0,10105.087,1418.0,209.0,10105.087,1418.0,209.0,10105.087,1418.0,209.0,10105.087,1418.0,209.0,10105.087,1418.0,209.0,10105.087,1418.0,209.0,10105.087,1759.0,411.0,19934.85,1759.0,411.0,19934.85,1808.0,1752.0,84787.34
1290.0,204.0,9852.11,1290.0,204.0,9852.11,1290.0,204.0,9852.11,1290.0,204.0,9852.11,1290.0,204.0,9852.11,1290.0,204.0,9852.11,1290.0,204.0,9852.11,1599.0,391.0,18926.566,1599.0,391.0,18926.566,1643.0,1565.0,75702.62
1345.0,208.0,10034.188,1345.0,208.0,10034.188,1345.0,208.0,10034.188,1345.0,208.0,10034.188,1345.0,208.0,10034.188,1345.0,208.0,10034.188,1345.0,208.0,10034.188,1658.0,408.0,19720.488,1658.0,408.0,19720.488,1704.0,1617.0,78104.21
1424.0,230.0,11008.649,1424.0,230.0,11008.649,1424.0,230.0,11008.649,1424.0,230.0,11008.649,1424.0,230.0,11008.649,1424.0,230.0,11008.649,1424.0,230.0,11008.649,1760.0,454.0,21932.21,1760.0,454.0,21932.21,1812.0,1706.0,82401.234
