0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
1526.0,161.0,2.8508285e+23,1526.0,161.0,2.8508285e+23,1526.0,161.0,2.8508285e+23,1526.0,161.0,2.8508285e+23,1526.0,161.0,2.8508285e+23,1526.0,161.0,2.8508285e+23,2064.0,448.0,5.9042148e+23,2064.0,448.0,5.9042148e+23,2064.0,448.0,5.9042148e+23,2117.0,2207.0,1.20725625e+24
1568.0,170.0,3.8253763e+23,1568.0,170.0,3.8253763e+23,1568.0,170.0,3.8253763e+23,1568.0,170.0,3.8253763e+23,1568.0,170.0,3.8253763e+23,1568.0,170.0,3.8253763e+23,2122.0,456.0,6.759649e+23,2122.0,456.0,6.759649e+23,2122.0,456.0,6.759649e+23,2175.0,2267.0,1.0850167e+24
1582.0,175.0,6.1672365e+23,1582.0,175.0,6.1672365e+23,1582.0,175.0,6.1672365e+23,1582.0,175.0,6.1672365e+23,1582.0,175.0,6.1672365e+23,1582.0,175.0,6.1672365e+23,2160.0,480.0,7.263715e+23,2160.0,480.0,7.263715e+23,2160.0,480.0,7.263715e+23,2215.0,2307.0,1.13942836e+24
1534.0,167.0,5.4537377e+23,1534.0,167.0,5.4537377e+23,1534.0,167.0,5.4537377e+23,1534.0,167.0,5.4537377e+23,1534.0,167.0,5.4537377e+23,1534.0,167.0,5.4537377e+23,2114.0,488.0,8.325064e+23,2114.0,488.0,8.325064e+23,2114.0,488.0,8.325064e+23,2165.0,2252.0,1.1920537e+24
1544.0,152.0,5.463296e+23,1544.0,152.0,5.463296e+23,1544.0,152.0,5.463296e+23,1544.0,152.0,5.463296e+23,1544.0,152.0,5.463296e+23,1544.0,152.0,5.463296e+23,2105.0,475.0,8.226741e+23,2105.0,475.0,8.226741e+23,2105.0,475.0,8.226741e+23,2147.0,2232.0,1.17919385e+24
1532.0,139.0,5.05763e+23,1532.0,139.0,5.05763e+23,1532.0,139.0,5.05763e+23,1532.0,139.0,5.05763e+23,1532.0,139.0,5.05763e+23,1532.0,139.0,5.05763e+23,2070.0,441.0,7.546895e+23,2070.0,441.0,7.546895e+23,2070.0,441.0,7.546895e+23,2112.0,2211.0,1.0878606e+24
1533.0,142.0,5.37803e+23,1533.0,142.0,5.37803e+23,1533.0,142.0,5.37803e+23,1533.0,142.0,5.37803e+23,1533.0,142.0,5.37803e+23,1533.0,142.0,5.37803e+23,2074.0,458.0,7.9552816e+23,2074.0,458.0,7.9552816e+23,2074.0,458.0,7.9552816e+23,2118.0,2206.0,1.218055e+24
1539.0,145.0,5.427617e+23,1539.0,145.0,5.427617e+23,1539.0,145.0,5.427617e+23,1539.0,145.0,5.427617e+23,1539.0,145.0,5.427617e+23,1539.0,145.0,5.427617e+23,2057.0,452.0,8.0149424e+23,2057.0,452.0,8.0149424e+23,2057.0,452.0,8.0149424e+23,2099.0,2167.0,1.3257013e+24
1515.0,136.0,4.251314e+23,1515.0,136.0,4.251314e+23,1515.0,136.0,4.251314e+23,1515.0,136.0,4.251314e+23,1515.0,136.0,4.251314e+23,1515.0,136.0,4.251314e+23,2011.0,436.0,6.791393e+23,2011.0,436.0,6.791393e+23,2011.0,436.0,6.791393e+23,2050.0,2111.0,1.2105725e+24
1478.0,131.0,3.8627626e+23,1478.0,131.0,3.8627626e+23,1478.0,131.0,3.8627626e+23,1478.0,131.0,3.8627626e+23,1478.0,131.0,3.8627626e+23,1478.0,131.0,3.8627626e+23,1973.0,442.0,4.606805e+23,1973.0,442.0,4.606805e+23,1973.0,442.0,4.606805e+23,2006.0,2059.0,1.0705665e+24
1373.0,128.0,1.9723623e+23,1373.0,128.0,1.9723623e+23,1373.0,128.0,1.9723623e+23,1373.0,128.0,1.9723623e+23,1373.0,128.0,1.9723623e+23,1373.0,128.0,1.9723623e+23,1794.0,406.0,2.6589746e+23,1794.0,406.0,2.6589746e+23,1794.0,406.0,2.6589746e+23,1820.0,1831.0,1.3665442e+24
1309.0,136.0,2.0834209e+23,1309.0,136.0,2.0834209e+23,1309.0,136.0,2.0834209e+23,1309.0,136.0,2.0834209e+23,1309.0,136.0,2.0834209e+23,1309.0,136.0,2.0834209e+23,1712.0,411.0,2.7341634e+23,1712.0,411.0,2.7341634e+23,1712.0,411.0,2.7341634e+23,1738.0,1724.0,1.348088e+24
1334.0,141.0,2.0905825e+23,1334.0,141.0,2.0905825e+23,1334.0,141.0,2.0905825e+23,1334.0,141.0,2.0905825e+23,1334.0,141.0,2.0905825e+23,1334.0,141.0,2.0905825e+23,1766.0,440.0,2.7239972e+23,1766.0,440.0,2.7239972e+23,1766.0,440.0,2.7239972e+23,1798.0,1782.0,1.378946e+24
1383.0,140.0,1.820864e+23,1383.0,140.0,1.820864e+23,1383.0,140.0,1.820864e+23,1383.0,140.0,1.820864e+23,1383.0,140.0,1.820864e+23,1383.0,140.0,1.820864e+23,1804.0,428.0,2.2822222e+23,1804.0,428.0,2.2822222e+23,1804.0,428.0,2.2822222e+23,1840.0,1825.0,1.3416181e+24
1430.0,151.0,2.9875637e+23,1430.0,151.0,2.9875637e+23,1430.0,151.0,2.9875637e+23,1430.0,151.0,2.9875637e+23,1430.0,151.0,2.9875637e+23,1430.0,151.0,2.9875637e+23,1944.0,481.0,3.546033e+23,1944.0,481.0,3.546033e+23,1944.0,481.0,3.546033e+23,1993.0,2014.0,1.5601795e+24
1475.0,166.0,3.4322873e+23,1475.0,166.0,3.4322873e+23,1475.0,166.0,3.4322873e+23,1475.0,166.0,3.4322873e+23,1475.0,166.0,3.4322873e+23,1475.0,166.0,3.4322873e+23,2042.0,527.0,4.0422462e+23,2042.0,527.0,4.0422462e+23,2042.0,527.0,4.0422462e+23,2088.0,2117.0,1.5930117e+24
1570.0,194.0,3.25185e+23,1570.0,194.0,3.25185e+23,1570.0,194.0,3.25185e+23,1570.0,194.0,3.25185e+23,1570.0,194.0,3.25185e+23,1570.0,194.0,3.25185e+23,2203.0,596.0,3.9681303e+23,2203.0,596.0,3.9681303e+23,2203.0,596.0,3.9681303e+23,2252.0,2280.0,1.522593e+24
1742.0,198.0,2.8958938e+23,1742.0,198.0,2.8958938e+23,1742.0,198.0,2.8958938e+23,1742.0,198.0,2.8958938e+23,1742.0,198.0,2.8958938e+23,1742.0,198.0,2.8958938e+23,2515.0,672.0,3.7565494e+23,2515.0,672.0,3.7565494e+23,2515.0,672.0,3.7565494e+23,2581.0,2674.0,1.0474636e+24
1847.0,206.0,3.0004146e+23,1847.0,206.0,3.0004146e+23,1847.0,206.0,3.0004146e+23,1847.0,206.0,3.0004146e+23,1847.0,206.0,3.0004146e+23,1847.0,206.0,3.0004146e+23,2718.0,731.0,3.8925437e+23,2718.0,731.0,3.8925437e+23,2718.0,731.0,3.8925437e+23,2786.0,2920.0,1.1021502e+24
1985.0,238.0,3.248602e+23,1985.0,238.0,3.248602e+23,1985.0,238.0,3.248602e+23,1985.0,238.0,3.248602e+23,1985.0,238.0,3.248602e+23,1985.0,238.0,3.248602e+23,2932.0,788.0,7.8225645e+23,2932.0,788.0,7.8225645e+23,2932.0,788.0,7.8225645e+23,3006.0,3154.0,1.5163604e+24
2120.0,263.0,3.606886e+23,2120.0,263.0,3.606886e+23,2120.0,263.0,3.606886e+23,2120.0,263.0,3.606886e+23,2120.0,263.0,3.606886e+23,2120.0,263.0,3.606886e+23,3150.0,840.0,8.0744144e+23,3150.0,840.0,8.0744144e+23,3150.0,840.0,8.0744144e+23,3228.0,3405.0,1.5109084e+24
2148.0,267.0,2.5767376e+23,2148.0,267.0,2.5767376e+23,2148.0,267.0,2.5767376e+23,2148.0,267.0,2.5767376e+23,2148.0,267.0,2.5767376e+23,2148.0,267.0,2.5767376e+23,3187.0,850.0,7.458567e+23,3187.0,850.0,7.458567e+23,3187.0,850.0,7.458567e+23,3272.0,3449.0,1.2435738e+24
2173.0,277.0,2.8117794e+23,2173.0,277.0,2.8117794e+23,2173.0,277.0,2.8117794e+23,2173.0,277.0,2.8117794e+23,2173.0,277.0,2.8117794e+23,2173.0,277.0,2.8117794e+23,3342.0,921.0,7.768288e+23,3342.0,921.0,7.768288e+23,3342.0,921.0,7.768288e+23,3443.0,3682.0,1.3523488e+24
2151.0,274.0,6.4602206e+23,2151.0,274.0,6.4602206e+23,2151.0,274.0,6.4602206e+23,2151.0,274.0,6.4602206e+23,2151.0,274.0,6.4602206e+23,2151.0,274.0,6.4602206e+23,3346.0,919.0,7.8867296e+23,3346.0,919.0,7.8867296e+23,3346.0,919.0,7.8867296e+23,3452.0,3724.0,1.380091e+24
2123.0,277.0,6.510976e+23,2123.0,277.0,6.510976e+23,2123.0,277.0,6.510976e+23,2123.0,277.0,6.510976e+23,2123.0,277.0,6.510976e+23,2123.0,277.0,6.510976e+23,3281.0,905.0,7.7940794e+23,3281.0,905.0,7.7940794e+23,3281.0,905.0,7.7940794e+23,3384.0,3634.0,1.3513122e+24
2093.0,277.0,6.3455416e+23,2093.0,277.0,6.3455416e+23,2093.0,277.0,6.3455416e+23,2093.0,277.0,6.3455416e+23,2093.0,277.0,6.3455416e+23,2093.0,277.0,6.3455416e+23,3207.0,896.0,7.794939e+23,3207.0,896.0,7.794939e+23,3207.0,896.0,7.794939e+23,3302.0,3522.0,1.3590336e+24
1970.0,258.0,2.2587373e+23,1970.0,258.0,2.2587373e+23,1970.0,258.0,2.2587373e+23,1970.0,258.0,2.2587373e+23,1970.0,258.0,2.2587373e+23,1970.0,258.0,2.2587373e+23,3007.0,873.0,3.661502e+23,3007.0,873.0,3.661502e+23,3007.0,873.0,3.661502e+23,3089.0,3251.0,9.102996e+23
1832.0,245.0,2.4521385e+23,1832.0,245.0,2.4521385e+23,1832.0,245.0,2.4521385e+23,1832.0,245.0,2.4521385e+23,1832.0,245.0,2.4521385e+23,1832.0,245.0,2.4521385e+23,2742.0,848.0,3.7037942e+23,2742.0,848.0,3.7037942e+23,2742.0,848.0,3.7037942e+23,2805.0,2862.0,8.447515e+23
1731.0,238.0,2.5911567e+23,1731.0,238.0,2.5911567e+23,1731.0,238.0,2.5911567e+23,1731.0,238.0,2.5911567e+23,1731.0,238.0,2.5911567e+23,1731.0,238.0,2.5911567e+23,2605.0,829.0,3.659535e+23,2605.0,829.0,3.659535e+23,2605.0,829.0,3.659535e+23,2664.0,2704.0,8.909791e+23
1672.0,239.0,3.2476363e+24,1672.0,239.0,3.2476363e+24,1672.0,239.0,3.2476363e+24,1672.0,239.0,3.2476363e+24,1672.0,239.0,3.2476363e+24,1672.0,239.0,3.2476363e+24,2431.0,754.0,3.3430968e+24,2431.0,754.0,3.3430968e+24,2431.0,754.0,3.3430968e+24,2480.0,2479.0,3.822385e+24
1624.0,229.0,3.219514e+24,1624.0,229.0,3.219514e+24,1624.0,229.0,3.219514e+24,1624.0,229.0,3.219514e+24,1624.0,229.0,3.219514e+24,1624.0,229.0,3.219514e+24,2355.0,715.0,3.366528e+24,2355.0,715.0,3.366528e+24,2355.0,715.0,3.366528e+24,2406.0,2414.0,3.937216e+24
1589.0,226.0,3.211246e+24,1589.0,226.0,3.211246e+24,1589.0,226.0,3.211246e+24,1589.0,226.0,3.211246e+24,1589.0,226.0,3.211246e+24,1589.0,226.0,3.211246e+24,2291.0,699.0,3.3744675e+24,2291.0,699.0,3.3744675e+24,2291.0,699.0,3.3744675e+24,2338.0,2336.0,3.904151e+24
1628.0,228.0,3.2020158e+24,1628.0,228.0,3.2020158e+24,1628.0,228.0,3.2020158e+24,1628.0,228.0,3.2020158e+24,1628.0,228.0,3.2020158e+24,1628.0,228.0,3.2020158e+24,2323.0,698.0,3.3642422e+24,2323.0,698.0,3.3642422e+24,2323.0,698.0,3.3642422e+24,2369.0,2358.0,3.909744e+24
1626.0,218.0,3.195774e+24,1626.0,218.0,3.195774e+24,1626.0,218.0,3.195774e+24,1626.0,218.0,3.195774e+24,1626.0,218.0,3.195774e+24,1626.0,218.0,3.195774e+24,2313.0,693.0,3.3604497e+24,2313.0,693.0,3.3604497e+24,2313.0,693.0,3.3604497e+24,2356.0,2345.0,3.9116237e+24
1628.0,221.0,3.1821155e+24,1628.0,221.0,3.1821155e+24,1628.0,221.0,3.1821155e+24,1628.0,221.0,3.1821155e+24,1628.0,221.0,3.1821155e+24,1628.0,221.0,3.1821155e+24,2329.0,693.0,3.3589512e+24,2329.0,693.0,3.3589512e+24,2329.0,693.0,3.3589512e+24,2376.0,2377.0,3.9081436e+24
1617.0,220.0,3.1589185e+24,1617.0,220.0,3.1589185e+24,1617.0,220.0,3.1589185e+24,1617.0,220.0,3.1589185e+24,1617.0,220.0,3.1589185e+24,1617.0,220.0,3.1589185e+24,2312.0,673.0,3.334089e+24,2312.0,673.0,3.334089e+24,2312.0,673.0,3.334089e+24,2356.0,2368.0,3.8255633e+24
1580.0,217.0,2.2440583e+23,1580.0,217.0,2.2440583e+23,1580.0,217.0,2.2440583e+23,1580.0,217.0,2.2440583e+23,1580.0,217.0,2.2440583e+23,1580.0,217.0,2.2440583e+23,2317.0,688.0,3.2331936e+23,2317.0,688.0,3.2331936e+23,2317.0,688.0,3.2331936e+23,2365.0,2403.0,7.786236e+23
1616.0,224.0,2.2215154e+23,1616.0,224.0,2.2215154e+23,1616.0,224.0,2.2215154e+23,1616.0,224.0,2.2215154e+23,1616.0,224.0,2.2215154e+23,1616.0,224.0,2.2215154e+23,2352.0,681.0,3.1837758e+23,2352.0,681.0,3.1837758e+23,2352.0,681.0,3.1837758e+23,2400.0,2445.0,6.8927045e+23
1682.0,235.0,2.1649126e+23,1682.0,235.0,2.1649126e+23,1682.0,235.0,2.1649126e+23,1682.0,235.0,2.1649126e+23,1682.0,235.0,2.1649126e+23,1682.0,235.0,2.1649126e+23,2472.0,710.0,3.3537852e+23,2472.0,710.0,3.3537852e+23,2472.0,710.0,3.3537852e+23,2525.0,2596.0,7.776835e+23
1723.0,237.0,2.4334008e+23,1723.0,237.0,2.4334008e+23,1723.0,237.0,2.4334008e+23,1723.0,237.0,2.4334008e+23,1723.0,237.0,2.4334008e+23,1723.0,237.0,2.4334008e+23,2542.0,736.0,3.642085e+23,2542.0,736.0,3.642085e+23,2542.0,736.0,3.642085e+23,2604.0,2682.0,8.677264e+23
1765.0,255.0,2.8062691e+23,1765.0,255.0,2.8062691e+23,1765.0,255.0,2.8062691e+23,1765.0,255.0,2.8062691e+23,1765.0,255.0,2.8062691e+23,1765.0,255.0,2.8062691e+23,2647.0,776.0,3.968037e+23,2647.0,776.0,3.968037e+23,2647.0,776.0,3.968037e+23,2714.0,2812.0,9.0015096e+23
1810.0,259.0,3.580231e+23,1810.0,259.0,3.580231e+23,1810.0,259.0,3.580231e+23,1810.0,259.0,3.580231e+23,1810.0,259.0,3.580231e+23,1810.0,259.0,3.580231e+23,2789.0,828.0,4.7283303e+23,2789.0,828.0,4.7283303e+23,2789.0,828.0,4.7283303e+23,2868.0,3010.0,1.0097042e+24
1919.0,293.0,3.1805602e+23,1919.0,293.0,3.1805602e+23,1919.0,293.0,3.1805602e+23,1919.0,293.0,3.1805602e+23,1919.0,293.0,3.1805602e+23,1919.0,293.0,3.1805602e+23,2821.0,839.0,4.225391e+23,2821.0,839.0,4.225391e+23,2821.0,839.0,4.225391e+23,2901.0,2956.0,9.492828e+23
1919.0,302.0,3.0739593e+23,1919.0,302.0,3.0739593e+23,1919.0,302.0,3.0739593e+23,1919.0,302.0,3.0739593e+23,1919.0,302.0,3.0739593e+23,1919.0,302.0,3.0739593e+23,2740.0,823.0,4.277945e+23,2740.0,823.0,4.277945e+23,2740.0,823.0,4.277945e+23,2814.0,2807.0,9.71786e+23
2042.0,327.0,3.1133845e+23,2042.0,327.0,3.1133845e+23,2042.0,327.0,3.1133845e+23,2042.0,327.0,3.1133845e+23,2042.0,327.0,3.1133845e+23,2042.0,327.0,3.1133845e+23,2759.0,834.0,4.2315613e+23,2759.0,834.0,4.2315613e+23,2759.0,834.0,4.2315613e+23,2831.0,2708.0,9.800528e+23
1862.0,253.0,2.6618562e+23,1862.0,253.0,2.6618562e+23,1862.0,253.0,2.6618562e+23,1862.0,253.0,2.6618562e+23,1862.0,253.0,2.6618562e+23,1862.0,253.0,2.6618562e+23,2714.0,811.0,4.403603e+23,2714.0,811.0,4.403603e+23,2714.0,811.0,4.403603e+23,2783.0,2815.0,1.0085643e+24
1849.0,272.0,3.0390492e+23,1849.0,272.0,3.0390492e+23,1849.0,272.0,3.0390492e+23,1849.0,272.0,3.0390492e+23,1849.0,272.0,3.0390492e+23,1849.0,272.0,3.0390492e+23,2597.0,754.0,4.444885e+23,2597.0,754.0,4.444885e+23,2597.0,754.0,4.444885e+23,2673.0,2659.0,9.107516e+23
1870.0,287.0,3.4803595e+23,1870.0,287.0,3.4803595e+23,1870.0,287.0,3.4803595e+23,1870.0,287.0,3.4803595e+23,1870.0,287.0,3.4803595e+23,1870.0,287.0,3.4803595e+23,2517.0,722.0,4.9665207e+23,2517.0,722.0,4.9665207e+23,2517.0,722.0,4.9665207e+23,2589.0,2510.0,9.64681e+23
1596.0,211.0,3.0199999e+23,1596.0,211.0,3.0199999e+23,1596.0,211.0,3.0199999e+23,1596.0,211.0,3.0199999e+23,1596.0,211.0,3.0199999e+23,1596.0,211.0,3.0199999e+23,2316.0,666.0,4.4423334e+23,2316.0,666.0,4.4423334e+23,2316.0,666.0,4.4423334e+23,2371.0,2423.0,8.742409e+23
1646.0,198.0,3.4445054e+23,1646.0,198.0,3.4445054e+23,1646.0,198.0,3.4445054e+23,1646.0,198.0,3.4445054e+23,1646.0,198.0,3.4445054e+23,1646.0,198.0,3.4445054e+23,2320.0,624.0,4.848741e+23,2320.0,624.0,4.848741e+23,2320.0,624.0,4.848741e+23,2375.0,2421.0,9.2405484e+23
1680.0,197.0,3.182578e+23,1680.0,197.0,3.182578e+23,1680.0,197.0,3.182578e+23,1680.0,197.0,3.182578e+23,1680.0,197.0,3.182578e+23,1680.0,197.0,3.182578e+23,2356.0,622.0,4.549928e+23,2356.0,622.0,4.549928e+23,2356.0,622.0,4.549928e+23,2410.0,2456.0,8.604038e+23
1685.0,188.0,2.8578316e+23,1685.0,188.0,2.8578316e+23,1685.0,188.0,2.8578316e+23,1685.0,188.0,2.8578316e+23,1685.0,188.0,2.8578316e+23,1685.0,188.0,2.8578316e+23,2282.0,578.0,4.0846896e+23,2282.0,578.0,4.0846896e+23,2282.0,578.0,4.0846896e+23,2330.0,2341.0,8.094035e+23
1422.0,180.0,2.7575737e+23,1422.0,180.0,2.7575737e+23,1422.0,180.0,2.7575737e+23,1422.0,180.0,2.7575737e+23,1422.0,180.0,2.7575737e+23,1422.0,180.0,2.7575737e+23,1988.0,540.0,4.6131128e+23,1988.0,540.0,4.6131128e+23,1988.0,540.0,4.6131128e+23,2040.0,2058.0,8.387883e+23
1453.0,177.0,2.524914e+23,1453.0,177.0,2.524914e+23,1453.0,177.0,2.524914e+23,1453.0,177.0,2.524914e+23,1453.0,177.0,2.524914e+23,1453.0,177.0,2.524914e+23,1987.0,525.0,4.3880722e+23,1987.0,525.0,4.3880722e+23,1987.0,525.0,4.3880722e+23,2032.0,2031.0,8.262685e+23
1418.0,165.0,2.330372e+23,1418.0,165.0,2.330372e+23,1418.0,165.0,2.330372e+23,1418.0,165.0,2.330372e+23,1418.0,165.0,2.330372e+23,1418.0,165.0,2.330372e+23,1913.0,488.0,3.9667003e+23,1913.0,488.0,3.9667003e+23,1913.0,488.0,3.9667003e+23,1951.0,1946.0,7.800723e+23
1229.0,161.0,2.1590487e+23,1229.0,161.0,2.1590487e+23,1229.0,161.0,2.1590487e+23,1229.0,161.0,2.1590487e+23,1229.0,161.0,2.1590487e+23,1229.0,161.0,2.1590487e+23,1713.0,480.0,3.636522e+23,1713.0,480.0,3.636522e+23,1713.0,480.0,3.636522e+23,1749.0,1743.0,7.579557e+23
1185.0,158.0,1.5535815e+23,1185.0,158.0,1.5535815e+23,1185.0,158.0,1.5535815e+23,1185.0,158.0,1.5535815e+23,1185.0,158.0,1.5535815e+23,1185.0,158.0,1.5535815e+23,1636.0,461.0,3.667334e+23,1636.0,461.0,3.667334e+23,1636.0,461.0,3.667334e+23,1667.0,1646.0,7.5730305e+23
1117.0,145.0,1.4811528e+23,1117.0,145.0,1.4811528e+23,1117.0,145.0,1.4811528e+23,1117.0,145.0,1.4811528e+23,1117.0,145.0,1.4811528e+23,1117.0,145.0,1.4811528e+23,1539.0,431.0,3.6183483e+23,1539.0,431.0,3.6183483e+23,1539.0,431.0,3.6183483e+23,1573.0,1555.0,7.6222934e+23
1098.0,145.0,1.45617445e+23,1098.0,145.0,1.45617445e+23,1098.0,145.0,1.45617445e+23,1098.0,145.0,1.45617445e+23,1098.0,145.0,1.45617445e+23,1098.0,145.0,1.45617445e+23,1537.0,444.0,3.7353075e+23,1537.0,444.0,3.7353075e+23,1537.0,444.0,3.7353075e+23,1568.0,1555.0,7.534197e+23
1062.0,140.0,1.2237824e+23,1062.0,140.0,1.2237824e+23,1062.0,140.0,1.2237824e+23,1062.0,140.0,1.2237824e+23,1062.0,140.0,1.2237824e+23,1062.0,140.0,1.2237824e+23,1483.0,430.0,2.640911e+23,1483.0,430.0,2.640911e+23,1483.0,430.0,2.640911e+23,1518.0,1501.0,6.24415e+23
