0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
2156.0,704.0,4.6846265e+16,2156.0,704.0,4.6846265e+16,2156.0,704.0,4.6846265e+16,2156.0,704.0,4.6846265e+16,2156.0,704.0,4.6846265e+16,2156.0,704.0,4.6846265e+16,2156.0,704.0,4.6846265e+16,2156.0,704.0,4.6846265e+16,2535.0,1115.0,4.6981543e+16,2605.0,1843.0,4.72778e+16
1929.0,581.0,4.6879474e+16,1929.0,581.0,4.6879474e+16,1929.0,581.0,4.6879474e+16,1929.0,581.0,4.6879474e+16,1929.0,581.0,4.6879474e+16,1929.0,581.0,4.6879474e+16,1929.0,581.0,4.6879474e+16,1929.0,581.0,4.6879474e+16,2302.0,944.0,4.7013863e+16,2353.0,1772.0,4.7328027e+16
1949.0,548.0,4.6873796e+16,1949.0,548.0,4.6873796e+16,1949.0,548.0,4.6873796e+16,1949.0,548.0,4.6873796e+16,1949.0,548.0,4.6873796e+16,1949.0,548.0,4.6873796e+16,1949.0,548.0,4.6873796e+16,1949.0,548.0,4.6873796e+16,2346.0,925.0,4.6993436e+16,2391.0,1856.0,4.727645e+16
1914.0,499.0,4.6889253e+16,1914.0,499.0,4.6889253e+16,1914.0,499.0,4.6889253e+16,1914.0,499.0,4.6889253e+16,1914.0,499.0,4.6889253e+16,1914.0,499.0,4.6889253e+16,1914.0,499.0,4.6889253e+16,1914.0,499.0,4.6889253e+16,2295.0,852.0,4.7011724e+16,2336.0,1862.0,4.7284815e+16
2313.0,489.0,266962220000000.0,2313.0,489.0,266962220000000.0,2313.0,489.0,266962220000000.0,2313.0,489.0,266962220000000.0,2313.0,489.0,266962220000000.0,2313.0,489.0,266962220000000.0,2313.0,489.0,266962220000000.0,2313.0,489.0,266962220000000.0,2799.0,920.0,420330970000000.0,2846.0,2412.0,746892700000000.0
2643.0,481.0,311736540000000.0,2643.0,481.0,311736540000000.0,2643.0,481.0,311736540000000.0,2643.0,481.0,311736540000000.0,2643.0,481.0,311736540000000.0,2643.0,481.0,311736540000000.0,2643.0,481.0,311736540000000.0,2643.0,481.0,311736540000000.0,3193.0,956.0,485490050000000.0,3251.0,2847.0,849779750000000.0
2865.0,467.0,312727370000000.0,2865.0,467.0,312727370000000.0,2865.0,467.0,312727370000000.0,2865.0,467.0,312727370000000.0,2865.0,467.0,312727370000000.0,2865.0,467.0,312727370000000.0,2865.0,467.0,312727370000000.0,2865.0,467.0,312727370000000.0,3458.0,972.0,485985300000000.0,3528.0,3159.0,891650650000000.0
2971.0,492.0,312413070000000.0,2971.0,492.0,312413070000000.0,2971.0,492.0,312413070000000.0,2971.0,492.0,312413070000000.0,2971.0,492.0,312413070000000.0,2971.0,492.0,312413070000000.0,2971.0,492.0,312413070000000.0,2971.0,492.0,312413070000000.0,3547.0,994.0,500912540000000.0,3608.0,3198.0,891319260000000.0
3075.0,474.0,253347420000000.0,3075.0,474.0,253347420000000.0,3075.0,474.0,253347420000000.0,3075.0,474.0,253347420000000.0,3075.0,474.0,253347420000000.0,3075.0,474.0,253347420000000.0,3075.0,474.0,253347420000000.0,3075.0,474.0,253347420000000.0,3661.0,983.0,440558920000000.0,3718.0,3330.0,814297950000000.0
3290.0,479.0,313029400000000.0,3290.0,479.0,313029400000000.0,3290.0,479.0,313029400000000.0,3290.0,479.0,313029400000000.0,3290.0,479.0,313029400000000.0,3290.0,479.0,313029400000000.0,3290.0,479.0,313029400000000.0,3290.0,479.0,313029400000000.0,3912.0,1020.0,526530850000000.0,3976.0,3585.0,950454800000000.0
3436.0,479.0,143870820000000.0,3436.0,479.0,143870820000000.0,3436.0,479.0,143870820000000.0,3436.0,479.0,143870820000000.0,3436.0,479.0,143870820000000.0,3436.0,479.0,143870820000000.0,3436.0,479.0,143870820000000.0,3436.0,479.0,143870820000000.0,4097.0,1050.0,594223300000000.0,4160.0,3772.0,1089693400000000.0
3169.0,433.0,120107905000000.0,3169.0,433.0,120107905000000.0,3169.0,433.0,120107905000000.0,3169.0,433.0,120107905000000.0,3169.0,433.0,120107905000000.0,3169.0,433.0,120107905000000.0,3169.0,433.0,120107905000000.0,3169.0,433.0,120107905000000.0,3725.0,899.0,427686540000000.0,3767.0,3425.0,906945300000000.0
2959.0,412.0,173390430000000.0,2959.0,412.0,173390430000000.0,2959.0,412.0,173390430000000.0,2959.0,412.0,173390430000000.0,2959.0,412.0,173390430000000.0,2959.0,412.0,173390430000000.0,2959.0,412.0,173390430000000.0,2959.0,412.0,173390430000000.0,3456.0,826.0,463394460000000.0,3495.0,3176.0,849118000000000.0
2892.0,427.0,173637830000000.0,2892.0,427.0,173637830000000.0,2892.0,427.0,173637830000000.0,2892.0,427.0,173637830000000.0,2892.0,427.0,173637830000000.0,2892.0,427.0,173637830000000.0,2892.0,427.0,173637830000000.0,2892.0,427.0,173637830000000.0,3356.0,816.0,455629300000000.0,3394.0,3049.0,805317200000000.0
2884.0,437.0,169690330000000.0,2884.0,437.0,169690330000000.0,2884.0,437.0,169690330000000.0,2884.0,437.0,169690330000000.0,2884.0,437.0,169690330000000.0,2884.0,437.0,169690330000000.0,2884.0,437.0,169690330000000.0,2884.0,437.0,169690330000000.0,3320.0,795.0,440236000000000.0,3355.0,3004.0,785242360000000.0
2800.0,461.0,264547920000000.0,2800.0,461.0,264547920000000.0,2800.0,461.0,264547920000000.0,2800.0,461.0,264547920000000.0,2800.0,461.0,264547920000000.0,2800.0,461.0,264547920000000.0,2800.0,461.0,264547920000000.0,2800.0,461.0,264547920000000.0,3204.0,796.0,375469530000000.0,3235.0,2845.0,714953000000000.0
2882.0,542.0,241850160000000.0,2882.0,542.0,241850160000000.0,2882.0,542.0,241850160000000.0,2882.0,542.0,241850160000000.0,2882.0,542.0,241850160000000.0,2882.0,542.0,241850160000000.0,2882.0,542.0,241850160000000.0,2882.0,542.0,241850160000000.0,3257.0,874.0,360042380000000.0,3291.0,2794.0,609364400000000.0
2847.0,551.0,95057214000000.0,2847.0,551.0,95057214000000.0,2847.0,551.0,95057214000000.0,2847.0,551.0,95057214000000.0,2847.0,551.0,95057214000000.0,2847.0,551.0,95057214000000.0,2847.0,551.0,95057214000000.0,2847.0,551.0,95057214000000.0,3227.0,901.0,198687280000000.0,3257.0,2734.0,450717420000000.0
2733.0,569.0,132367386000000.0,2733.0,569.0,132367386000000.0,2733.0,569.0,132367386000000.0,2733.0,569.0,132367386000000.0,2733.0,569.0,132367386000000.0,2733.0,569.0,132367386000000.0,2733.0,569.0,132367386000000.0,2733.0,569.0,132367386000000.0,3105.0,909.0,241789160000000.0,3133.0,2594.0,477733500000000.0
2663.0,527.0,209851010000000.0,2663.0,527.0,209851010000000.0,2663.0,527.0,209851010000000.0,2663.0,527.0,209851010000000.0,2663.0,527.0,209851010000000.0,2663.0,527.0,209851010000000.0,2663.0,527.0,209851010000000.0,2663.0,527.0,209851010000000.0,3063.0,887.0,355176200000000.0,3094.0,2606.0,638614260000000.0
2609.0,499.0,102743130000000.0,2609.0,499.0,102743130000000.0,2609.0,499.0,102743130000000.0,2609.0,499.0,102743130000000.0,2609.0,499.0,102743130000000.0,2609.0,499.0,102743130000000.0,2609.0,499.0,102743130000000.0,2609.0,499.0,102743130000000.0,3026.0,872.0,449374600000000.0,3062.0,2604.0,776102600000000.0
2668.0,488.0,96562480000000.0,2668.0,488.0,96562480000000.0,2668.0,488.0,96562480000000.0,2668.0,488.0,96562480000000.0,2668.0,488.0,96562480000000.0,2668.0,488.0,96562480000000.0,2668.0,488.0,96562480000000.0,2668.0,488.0,96562480000000.0,3108.0,874.0,417402640000000.0,3149.0,2714.0,801281200000000.0
2650.0,468.0,100960110000000.0,2650.0,468.0,100960110000000.0,2650.0,468.0,100960110000000.0,2650.0,468.0,100960110000000.0,2650.0,468.0,100960110000000.0,2650.0,468.0,100960110000000.0,2650.0,468.0,100960110000000.0,2650.0,468.0,100960110000000.0,3090.0,856.0,423655570000000.0,3132.0,2719.0,817111760000000.0
2381.0,346.0,56316295000000.0,2381.0,346.0,56316295000000.0,2381.0,346.0,56316295000000.0,2381.0,346.0,56316295000000.0,2381.0,346.0,56316295000000.0,2381.0,346.0,56316295000000.0,2381.0,346.0,56316295000000.0,2381.0,346.0,56316295000000.0,2794.0,679.0,364415860000000.0,2828.0,2561.0,794136800000000.0
2274.0,317.0,48152963000000.0,2274.0,317.0,48152963000000.0,2274.0,317.0,48152963000000.0,2274.0,317.0,48152963000000.0,2274.0,317.0,48152963000000.0,2274.0,317.0,48152963000000.0,2274.0,317.0,48152963000000.0,2274.0,317.0,48152963000000.0,2675.0,634.0,419801950000000.0,2705.0,2472.0,899756900000000.0
2181.0,294.0,58716032000000.0,2181.0,294.0,58716032000000.0,2181.0,294.0,58716032000000.0,2181.0,294.0,58716032000000.0,2181.0,294.0,58716032000000.0,2181.0,294.0,58716032000000.0,2181.0,294.0,58716032000000.0,2181.0,294.0,58716032000000.0,2533.0,580.0,412220200000000.0,2555.0,2326.0,865277800000000.0
2037.0,282.0,132120660000000.0,2037.0,282.0,132120660000000.0,2037.0,282.0,132120660000000.0,2037.0,282.0,132120660000000.0,2037.0,282.0,132120660000000.0,2037.0,282.0,132120660000000.0,2037.0,282.0,132120660000000.0,2037.0,282.0,132120660000000.0,2373.0,563.0,288802360000000.0,2396.0,2169.0,706997450000000.0
1979.0,285.0,137930300000000.0,1979.0,285.0,137930300000000.0,1979.0,285.0,137930300000000.0,1979.0,285.0,137930300000000.0,1979.0,285.0,137930300000000.0,1979.0,285.0,137930300000000.0,1979.0,285.0,137930300000000.0,1979.0,285.0,137930300000000.0,2303.0,549.0,304069320000000.0,2324.0,2095.0,721954500000000.0
1819.0,284.0,139030885000000.0,1819.0,284.0,139030885000000.0,1819.0,284.0,139030885000000.0,1819.0,284.0,139030885000000.0,1819.0,284.0,139030885000000.0,1819.0,284.0,139030885000000.0,1819.0,284.0,139030885000000.0,1819.0,284.0,139030885000000.0,2140.0,527.0,290159270000000.0,2162.0,1953.0,750826100000000.0
1770.0,260.0,138932335000000.0,1770.0,260.0,138932335000000.0,1770.0,260.0,138932335000000.0,1770.0,260.0,138932335000000.0,1770.0,260.0,138932335000000.0,1770.0,260.0,138932335000000.0,1770.0,260.0,138932335000000.0,1770.0,260.0,138932335000000.0,2104.0,511.0,271851920000000.0,2128.0,1948.0,753497600000000.0
1744.0,247.0,121578120000000.0,1744.0,247.0,121578120000000.0,1744.0,247.0,121578120000000.0,1744.0,247.0,121578120000000.0,1744.0,247.0,121578120000000.0,1744.0,247.0,121578120000000.0,1744.0,247.0,121578120000000.0,1744.0,247.0,121578120000000.0,2116.0,536.0,283398720000000.0,2137.0,1970.0,731253500000000.0
1757.0,246.0,124227970000000.0,1757.0,246.0,124227970000000.0,1757.0,246.0,124227970000000.0,1757.0,246.0,124227970000000.0,1757.0,246.0,124227970000000.0,1757.0,246.0,124227970000000.0,1757.0,246.0,124227970000000.0,1757.0,246.0,124227970000000.0,2124.0,536.0,337956450000000.0,2147.0,1973.0,758746200000000.0
1747.0,235.0,25708282000000.0,1747.0,235.0,25708282000000.0,1747.0,235.0,25708282000000.0,1747.0,235.0,25708282000000.0,1747.0,235.0,25708282000000.0,1747.0,235.0,25708282000000.0,1747.0,235.0,25708282000000.0,1747.0,235.0,25708282000000.0,2151.0,541.0,430104400000000.0,2178.0,2034.0,860678700000000.0
1769.0,250.0,25846981000000.0,1769.0,250.0,25846981000000.0,1769.0,250.0,25846981000000.0,1769.0,250.0,25846981000000.0,1769.0,250.0,25846981000000.0,1769.0,250.0,25846981000000.0,1769.0,250.0,25846981000000.0,1769.0,250.0,25846981000000.0,2176.0,549.0,424883460000000.0,2203.0,2055.0,851014500000000.0
1751.0,237.0,27985936000000.0,1751.0,237.0,27985936000000.0,1751.0,237.0,27985936000000.0,1751.0,237.0,27985936000000.0,1751.0,237.0,27985936000000.0,1751.0,237.0,27985936000000.0,1751.0,237.0,27985936000000.0,1751.0,237.0,27985936000000.0,2156.0,543.0,457211000000000.0,2180.0,2038.0,903609600000000.0
1681.0,232.0,31384043000000.0,1681.0,232.0,31384043000000.0,1681.0,232.0,31384043000000.0,1681.0,232.0,31384043000000.0,1681.0,232.0,31384043000000.0,1681.0,232.0,31384043000000.0,1681.0,232.0,31384043000000.0,1681.0,232.0,31384043000000.0,2066.0,517.0,451656750000000.0,2087.0,1950.0,802125500000000.0
1590.0,224.0,25083876000000.0,1590.0,224.0,25083876000000.0,1590.0,224.0,25083876000000.0,1590.0,224.0,25083876000000.0,1590.0,224.0,25083876000000.0,1590.0,224.0,25083876000000.0,1590.0,224.0,25083876000000.0,1590.0,224.0,25083876000000.0,1932.0,475.0,427523160000000.0,1950.0,1813.0,747469300000000.0
1437.0,194.0,9522656000000.0,1437.0,194.0,9522656000000.0,1437.0,194.0,9522656000000.0,1437.0,194.0,9522656000000.0,1437.0,194.0,9522656000000.0,1437.0,194.0,9522656000000.0,1437.0,194.0,9522656000000.0,1437.0,194.0,9522656000000.0,1748.0,431.0,423191250000000.0,1764.0,1641.0,718178100000000.0
1409.0,197.0,9823918000000.0,1409.0,197.0,9823918000000.0,1409.0,197.0,9823918000000.0,1409.0,197.0,9823918000000.0,1409.0,197.0,9823918000000.0,1409.0,197.0,9823918000000.0,1409.0,197.0,9823918000000.0,1409.0,197.0,9823918000000.0,1705.0,419.0,349580800000000.0,1723.0,1601.0,577746400000000.0
1423.0,206.0,17004803000000.0,1423.0,206.0,17004803000000.0,1423.0,206.0,17004803000000.0,1423.0,206.0,17004803000000.0,1423.0,206.0,17004803000000.0,1423.0,206.0,17004803000000.0,1423.0,206.0,17004803000000.0,1423.0,206.0,17004803000000.0,1692.0,406.0,155666290000000.0,1709.0,1573.0,411730870000000.0
1381.0,201.0,20145144000000.0,1381.0,201.0,20145144000000.0,1381.0,201.0,20145144000000.0,1381.0,201.0,20145144000000.0,1381.0,201.0,20145144000000.0,1381.0,201.0,20145144000000.0,1381.0,201.0,20145144000000.0,1381.0,201.0,20145144000000.0,1627.0,383.0,150227620000000.0,1645.0,1508.0,378810500000000.0
1265.0,208.0,133729830000000.0,1265.0,208.0,133729830000000.0,1265.0,208.0,133729830000000.0,1265.0,208.0,133729830000000.0,1265.0,208.0,133729830000000.0,1265.0,208.0,133729830000000.0,1265.0,208.0,133729830000000.0,1265.0,208.0,133729830000000.0,1465.0,359.0,206771450000000.0,1478.0,1318.0,370982360000000.0
1229.0,199.0,136506140000000.0,1229.0,199.0,136506140000000.0,1229.0,199.0,136506140000000.0,1229.0,199.0,136506140000000.0,1229.0,199.0,136506140000000.0,1229.0,199.0,136506140000000.0,1229.0,199.0,136506140000000.0,1229.0,199.0,136506140000000.0,1418.0,335.0,204358760000000.0,1431.0,1284.0,361084850000000.0
1311.0,203.0,143750580000000.0,1311.0,203.0,143750580000000.0,1311.0,203.0,143750580000000.0,1311.0,203.0,143750580000000.0,1311.0,203.0,143750580000000.0,1311.0,203.0,143750580000000.0,1311.0,203.0,143750580000000.0,1311.0,203.0,143750580000000.0,1509.0,345.0,203664550000000.0,1522.0,1373.0,384628250000000.0
1352.0,198.0,121960880000000.0,1352.0,198.0,121960880000000.0,1352.0,198.0,121960880000000.0,1352.0,198.0,121960880000000.0,1352.0,198.0,121960880000000.0,1352.0,198.0,121960880000000.0,1352.0,198.0,121960880000000.0,1352.0,198.0,121960880000000.0,1554.0,334.0,181559600000000.0,1571.0,1436.0,387188080000000.0
1391.0,213.0,155860070000000.0,1391.0,213.0,155860070000000.0,1391.0,213.0,155860070000000.0,1391.0,213.0,155860070000000.0,1391.0,213.0,155860070000000.0,1391.0,213.0,155860070000000.0,1391.0,213.0,155860070000000.0,1391.0,213.0,155860070000000.0,1586.0,346.0,211100850000000.0,1606.0,1451.0,424851100000000.0
1449.0,245.0,127314970000000.0,1449.0,245.0,127314970000000.0,1449.0,245.0,127314970000000.0,1449.0,245.0,127314970000000.0,1449.0,245.0,127314970000000.0,1449.0,245.0,127314970000000.0,1449.0,245.0,127314970000000.0,1449.0,245.0,127314970000000.0,1656.0,407.0,200483020000000.0,1680.0,1476.0,442979800000000.0
1499.0,269.0,129449685000000.0,1499.0,269.0,129449685000000.0,1499.0,269.0,129449685000000.0,1499.0,269.0,129449685000000.0,1499.0,269.0,129449685000000.0,1499.0,269.0,129449685000000.0,1499.0,269.0,129449685000000.0,1499.0,269.0,129449685000000.0,1713.0,443.0,209123330000000.0,1739.0,1505.0,457029800000000.0
1614.0,281.0,32568690000000.0,1614.0,281.0,32568690000000.0,1614.0,281.0,32568690000000.0,1614.0,281.0,32568690000000.0,1614.0,281.0,32568690000000.0,1614.0,281.0,32568690000000.0,1614.0,281.0,32568690000000.0,1614.0,281.0,32568690000000.0,1872.0,490.0,168637500000000.0,1900.0,1665.0,484972940000000.0
1663.0,300.0,33909370000000.0,1663.0,300.0,33909370000000.0,1663.0,300.0,33909370000000.0,1663.0,300.0,33909370000000.0,1663.0,300.0,33909370000000.0,1663.0,300.0,33909370000000.0,1663.0,300.0,33909370000000.0,1663.0,300.0,33909370000000.0,1915.0,509.0,165962330000000.0,1946.0,1691.0,486151000000000.0
